Wire initialized.
Initializing MPU9250...
MPU9250 Initialized successfully.
Haptic motors initialized.
Flex1,Flex2,FSR1,FSR2,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,MagX,MagY,MagZ
0,0,47,67,-5.46,0.38,-5.74,-2.99,31.80,-6.71,0.00,0.00,0.00
I2C ERROR CODE : 2
0,0,47,67,-5.43,0.43,-5.74,-2.81,32.90,-7.08,0.00,0.00,0.00
I2C ERROR CODE : 2
0,0,47,66,-5.44,0.39,-5.73,-0.61,31.43,-7.08,0.00,0.00,0.00
I2C ERROR CODE : 2
0,0,47,66,-5.45,0.40,-5.75,0.37,32.90,-5.55,0.00,0.00,0.00
I2C ERROR CODE : 2
0,0,47,66,-5.42,0.42,-5.75,-1.89,32.23,-6.84,0.00,0.00,0.00
I2C ERROR CODE : 2
0,0,46,66,-5.46,0.43,-5.73,-1.77,32.90,-7.26,0.00,0.00,0.00
I2C ERROR CODE : 2
0,0,47,66,-5.42,0.41,-5.75,-0.61,31.43,-6.41,0.00,0.00,0.00
I2C ERROR CODE : 2
0,0,46,65,-5.49,0.42,-5.73,0.73,31.98,-4.64,0.00,0.00,0.00
I2C ERROR CODE : 2
0,0,45,64,-5.43,0.43,-5.76,-1.71,32.10,-6.29,0.00,0.00,0.00
I2C ERROR CODE : 2
0,0,45,64,-5.46,0.39,-5.78,-0.06,33.75,-5.55,0.00,0.00,0.00
I2C ERROR CODE : 2
0,0,45,64,-5.43,0.43,-5.78,-1.16,31.25,-6.96,0.00,0.00,0.00
I2C ERROR CODE : 2
0,0,45,64,-5.44,0.40,-5.76,-1.04,30.94,-6.53,0.00,0.00,0.00
I2C ERROR CODE : 2
0,0,45,64,-5.41,0.40,-5.77,-4.03,30.94,-5.98,0.00,0.00,0.00
I2C ERROR CODE : 2
0,0,46,64,-5.43,0.38,-5.75,-1.34,32.96,-7.39,0.00,0.00,0.00
I2C ERROR CODE : 2
0,0,46,64,-5.45,0.41,-5.76,-1.46,32.59,-4.52,0.00,0.00,0.00
I2C ERROR CODE : 2
0,0,45,64,-5.45,0.40,-5.76,-1.53,31.19,-6.29,0.00,0.00,0.00
I2C ERROR CODE : 2
0,0,45,64,-5.43,0.43,-5.77,-2.08,32.59,-5.55,0.00,0.00,0.00
I2C ERROR CODE : 2
0,0,45,64,-5.43,0.46,-5.78,-2.44,33.33,-4.15,0.00,0.00,0.00
I2C ERROR CODE : 2
0,0,45,64,-5.44,0.40,-5.76,-3.11,32.10,-6.96,0.00,0.00,0.00
I2C ERROR CODE : 2
0,0,45,64,-5.45,0.46,-5.79,-4.09,32.65,-5.98,0.00,0.00,0.00
I2C ERROR CODE : 2
0,0,45,64,-5.45,0.38,-5.80,-1.53,31.07,-6.41,0.00,0.00,0.00
I2C ERROR CODE : 2
0,0,46,65,-5.45,0.45,-5.79,-0.79,31.25,-5.86,0.00,0.00,0.00
I2C ERROR CODE : 2
0,0,45,64,-5.45,0.41,-5.75,-0.55,31.80,-6.35,0.00,0.00,0.00
I2C ERROR CODE : 2
0,0,45,65,-5.43,0.39,-5.75,-1.59,30.64,-5.37,0.00,0.00,0.00
I2C ERROR CODE : 2
0,0,45,64,-5.42,0.43,-5.76,-1.77,33.26,-6.53,0.00,0.00,0.00
I2C ERROR CODE : 2
0,0,46,64,-5.45,0.37,-5.73,-1.04,29.97,-5.25,0.00,0.00,0.00
I2C ERROR CODE : 2
0,0,45,64,-5.41,0.43,-5.74,0.31,30.33,-5.80,0.00,0.00,0.00
I2C ERROR CODE : 2
0,0,46,64,-5.45,0.39,-5.69,-2.69,31.98,-4.58,0.00,0.00,0.00
I2C ERROR CODE : 2
0,0,45,64,-5.43,0.43,-5.76,-0.31,30.70,-6.41,0.00,0.00,0.00
I2C ERROR CODE : 2
0,0,45,64,-5.45,0.39,-5.77,-2.08,33.02,-5.68,0.00,0.00,0.00
I2C ERROR CODE : 2
0,0,45,64,-5.46,0.41,-5.77,-3.23,33.08,-4.64,0.00,0.00,0.00
I2C ERROR CODE : 2
0,0,45,64,-5.46,0.41,-5.76,-2.50,32.90,-4.82,0.00,0.00,0.00
I2C ERROR CODE : 2
0,0,45,64,-5.46,0.43,-5.74,-2.01,33.20,-5.98,0.00,0.00,0.00
I2C ERROR CODE : 2
0,0,45,64,-5.44,0.43,-5.73,-1.53,31.62,-6.16,0.00,0.00,0.00
I2C ERROR CODE : 2
0,0,46,64,-5.44,0.44,-5.79,-1.16,33.94,-4.21,0.00,0.00,0.00
I2C ERROR CODE : 2
0,0,46,65,-5.42,0.41,-5.73,-0.92,31.37,-4.64,0.00,0.00,0.00
I2C ERROR CODE : 2
0,0,46,65,-5.47,0.41,-5.77,-0.37,34.36,-7.02,0.00,0.00,0.00
I2C ERROR CODE : 2
0,0,46,65,-5.45,0.43,-5.74,-3.36,30.64,-5.55,0.00,0.00,0.00
I2C ERROR CODE : 2
0,0,46,65,-5.48,0.40,-5.74,0.79,29.85,-9.64,0.00,0.00,0.00
I2C ERROR CODE : 2
0,0,46,64,-5.39,0.39,-5.74,-0.92,33.20,-6.29,0.00,0.00,0.00
I2C ERROR CODE : 2
0,0,46,65,-5.46,0.41,-5.75,0.85,29.66,-7.20,0.00,0.00,0.00
I2C ERROR CODE : 2
0,0,45,64,-5.45,0.42,-5.77,-1.40,32.10,-5.68,0.00,0.00,0.00
I2C ERROR CODE : 2
0,0,45,64,-5.44,0.42,-5.73,-4.33,32.47,-4.21,0.00,0.00,0.00
5,0.42,-5.77,-1.40,32.10,-5.68,0.00,0.00,0.00
I2C ERROR CODE : 2
0,0,45,64,-5.44,0.42,-5.73,-4.33,32.47,-4.21,0.00,0.00,0.00
5,0.42,-5.77,-1.40,32.10,-5.68,0.00,0.00,0.00
I2C ERROR CODE : 2
0,0,45,64,-5.44,0.42,-5.73,-4.33,32.47,-4.21,0.00,0.00,0.00
I2C ERROR CODE : 2
0,0,46,64,-5.48,0.42,-5.77,-3.85,31.80,-6.16,0.00,0.00,0.00
I2C ERROR CODE : 2
0,0,47,67,-5.45,0.40,-5.75,-0.73,31.43,-7.02,0.00,0.00,0.00
I2C ERROR CODE : 2
0,0,47,67,-5.46,0.38,-5.70,-2.69,34.73,-5.49,0.00,0.00,0.00
I2C ERROR CODE : 2
0,0,47,67,-5.47,0.42,-5.74,-1.10,33.33,-5.74,0.00,0.00,0.00
I2C ERROR CODE : 2
0,0,48,67,-5.46,0.37,-5.76,-0.79,31.25,-6.96,0.00,0.00,0.00
I2C ERROR CODE : 2
0,0,47,67,-5.44,0.42,-5.74,-3.17,32.53,-6.84,0.00,0.00,0.00
I2C ERROR CODE : 2
0,0,47,67,-5.47,0.41,-5.75,-0.79,33.75,-5.43,0.00,0.00,0.00
I2C ERROR CODE : 2
0,0,47,67,-5.43,0.44,-5.78,-1.28,31.49,-5.80,0.00,0.00,0.00
I2C ERROR CODE : 2
0,0,47,66,-5.44,0.42,-5.73,-3.23,32.84,-5.80,0.00,0.00,0.00
I2C ERROR CODE : 2
0,0,47,67,-5.44,0.38,-5.75,-2.14,29.66,-6.35,0.00,0.00,0.00
I2C ERROR CODE : 2
0,0,47,67,-5.45,0.42,-5.68,-1.59,32.35,-5.25,0.00,0.00,0.00
I2C ERROR CODE : 2
0,0,47,67,-5.41,0.43,-5.77,-2.75,33.87,-5.37,0.00,0.00,0.00
I2C ERROR CODE : 2
0,0,47,67,-5.47,0.40,-5.77,-2.56,31.19,-4.64,0.00,0.00,0.00
I2C ERROR CODE : 2
0,0,47,67,-5.47,0.40,-5.77,-1.10,31.49,-5.49,0.00,0.00,0.00
I2C ERROR CODE : 2
0,0,47,67,-5.44,0.41,-5.77,-1.89,32.71,-5.55,0.00,0.00,0.00
I2C ERROR CODE : 2
0,0,47,67,-5.43,0.40,-5.72,-2.08,34.06,-4.39,0.00,0.00,0.00
I2C ERROR CODE : 2
0,0,47,67,-5.46,0.43,-5.72,-2.81,31.25,-7.75,0.00,0.00,0.00
I2C ERROR CODE : 2
0,0,47,67,-5.45,0.42,-5.71,-0.92,33.94,-6.71,0.00,0.00,0.00
I2C ERROR CODE : 2
0,0,47,67,-5.45,0.41,-5.73,-4.27,29.72,-3.48,0.00,0.00,0.00
I2C ERROR CODE : 2
0,0,47,67,-5.43,0.39,-5.75,-1.65,31.68,-5.62,0.00,0.00,0.00
I2C ERROR CODE : 2
0,0,48,67,-5.44,0.42,-5.79,-2.08,32.23,-6.41,0.00,0.00,0.00
I2C ERROR CODE : 2
0,0,48,68,-5.44,0.40,-5.79,-1.53,30.82,-5.62,0.00,0.00,0.00
I2C ERROR CODE : 2
0,0,48,68,-5.44,0.38,-5.71,-1.53,30.33,-5.31,0.00,0.00,0.00
I2C ERROR CODE : 2
0,0,48,67,-5.45,0.39,-5.73,-2.32,31.56,-5.55,0.00,0.00,0.00
I2C ERROR CODE : 2
0,0,47,67,-5.44,0.40,-5.76,-3.05,30.21,-6.35,0.00,0.00,0.00
I2C ERROR CODE : 2
0,0,48,67,-5.46,0.39,-5.80,-2.20,34.91,-5.25,0.00,0.00,0.00
I2C ERROR CODE : 2
0,0,48,67,-5.46,0.39,-5.73,-1.71,34.24,-5.13,0.00,0.00,0.00
I2C ERROR CODE : 2
0,0,48,67,-5.44,0.40,-5.76,-1.34,32.78,-5.74,0.00,0.00,0.00
I2C ERROR CODE : 2
0,0,48,68,-5.45,0.40,-5.73,-2.50,32.96,-6.10,0.00,0.00,0.00
I2C ERROR CODE : 2
0,0,47,67,-5.42,0.41,-5.79,-0.92,31.43,-4.03,0.00,0.00,0.00
I2C ERROR CODE : 2
0,0,47,67,-5.47,0.41,-5.76,-1.83,31.49,-5.92,0.00,0.00,0.00
I2C ERROR CODE : 2
0,0,46,66,-5.47,0.44,-5.74,-0.43,32.65,-6.41,0.00,0.00,0.00
I2C ERROR CODE : 2
0,0,45,64,-5.47,0.41,-5.79,-2.08,33.02,-4.21,0.00,0.00,0.00
I2C ERROR CODE : 2
0,0,45,64,-5.46,0.42,-5.76,-1.28,34.24,-5.68,0.00,0.00,0.00
I2C ERROR CODE : 2
0,0,46,65,-5.44,0.39,-5.76,-0.92,31.43,-6.47,0.00,0.00,0.00
I2C ERROR CODE : 2
0,0,47,66,-5.47,0.39,-5.75,-2.44,31.25,-5.68,0.00,0.00,0.00
I2C ERROR CODE : 2
0,0,47,67,-5.43,0.42,-5.77,-1.95,33.57,-6.35,0.00,0.00,0.00
I2C ERROR CODE : 2
0,0,47,67,-5.45,0.39,-5.71,-4.46,32.59,-5.68,0.00,0.00,0.00
I2C ERROR CODE : 2
0,0,47,66,-5.45,0.41,-5.73,-2.14,30.46,-6.23,0.00,0.00,0.00
I2C ERROR CODE : 2
0,0,47,67,-5.43,0.42,-5.80,-1.77,31.31,-5.31,0.00,0.00,0.00
I2C ERROR CODE : 2
0,0,47,66,-5.49,0.46,-5.72,-2.87,33.63,-4.94,0.00,0.00,0.00
I2C ERROR CODE : 2
0,0,47,67,-5.46,0.41,-5.73,-3.78,33.94,-5.07,0.00,0.00,0.00
I2C ERROR CODE : 2
IMU update failed. Skipping this cycle...
I2C ERROR CODE : 2
IMU update failed. Skipping this cycle...
I2C ERROR CODE : 2
0,0,44,63,-5.42,0.39,-5.75,-0.31,36.32,-6.71,0.00,0.00,0.00
I2C ERROR CODE : 2
0,0,47,66,-5.46,0.43,-5.75,-0.73,32.59,-6.59,0.00,0.00,0.00
I2C ERROR CODE : 2
0,0,47,66,-5.46,0.41,-5.72,-1.89,30.94,-5.49,0.00,0.00,0.00
I2C ERROR CODE : 2
0,0,47,67,-5.47,0.39,-5.72,-3.30,31.80,-5.00,0.00,0.00,0.00
I2C ERROR CODE : 2
0,0,47,67,-5.47,0.41,-5.76,-2.32,31.01,-5.86,0.00,0.00,0.00
I2C ERROR CODE : 2
0,0,46,66,-5.44,0.41,-5.73,-2.69,32.47,-5.68,0.00,0.00,0.00
I2C ERROR CODE : 2
0,0,47,66,-5.44,0.42,-5.72,-2.75,33.51,-6.04,0.00,0.00,0.00
I2C ERROR CODE : 2
0,0,47,66,-5.46,0.43,-5.74,-0.49,31.43,-6.84,0.00,0.00,0.00
I2C ERROR CODE : 2
0,0,47,66,-5.44,0.35,-5.71,-4.58,34.67,-5.00,0.00,0.00,0.00
I2C ERROR CODE : 2
0,0,47,67,-5.40,0.36,-5.71,2.62,34.30,-6.71,0.00,0.00,0.00
I2C ERROR CODE : 2
0,0,48,67,-5.44,0.42,-5.74,-0.43,32.59,-7.39,0.00,0.00,0.00
I2C ERROR CODE : 2
0,0,47,67,-5.43,0.38,-5.70,-1.71,32.29,-7.20,0.00,0.00,0.00
I2C ERROR CODE : 2
0,0,47,67,-5.46,0.45,-5.77,-1.59,31.92,-4.88,0.00,0.00,0.00
I2C ERROR CODE : 2
0,0,47,67,-5.45,0.40,-5.77,-0.61,32.10,-6.59,0.00,0.00,0.00
I2C ERROR CODE : 2
0,0,47,67,-5.46,0.42,-5.72,-2.69,30.09,-4.52,0.00,0.00,0.00
I2C ERROR CODE : 2
0,0,48,67,-5.42,0.39,-5.76,-2.14,30.03,-6.59,0.00,0.00,0.00
I2C ERROR CODE : 2
0,0,47,67,-5.47,0.43,-5.76,-1.16,33.33,-6.47,0.00,0.00,0.00
I2C ERROR CODE : 2
0,0,47,67,-5.45,0.40,-5.74,-2.44,33.57,-4.94,0.00,0.00,0.00
I2C ERROR CODE : 2
0,0,46,65,-5.42,0.55,-5.79,-25.94,55.66,7.45,0.00,0.00,0.00
I2C ERROR CODE : 2
0,0,47,66,-5.42,0.50,-5.82,-9.40,39.98,3.48,0.00,0.00,0.00
I2C ERROR CODE : 2
0,0,47,66,-5.40,0.52,-5.79,-8.48,46.94,0.49,0.00,0.00,0.00
I2C ERROR CODE : 2
0,0,47,66,-5.37,0.52,-5.83,-6.71,40.41,-3.72,0.00,0.00,0.00
I2C ERROR CODE : 2
0,0,46,66,-5.43,0.51,-5.73,1.65,26.37,-7.51,0.00,0.00,0.00
I2C ERROR CODE : 2
0,0,47,67,-5.41,0.49,-5.81,12.15,13.61,-19.10,0.00,0.00,0.00
I2C ERROR CODE : 2
0,0,47,66,-5.41,0.50,-5.79,39.31,-2.20,-48.95,0.00,0.00,0.00
I2C ERROR CODE : 2
0,0,47,66,-5.43,0.43,-5.81,-0.61,30.88,-9.40,0.00,0.00,0.00
I2C ERROR CODE : 2
0,0,47,66,-5.45,0.41,-5.76,-0.61,27.22,-9.22,0.00,0.00,0.00
I2C ERROR CODE : 2
0,0,47,66,-5.43,0.43,-5.72,1.10,31.25,-7.81,0.00,0.00,0.00
I2C ERROR CODE : 2
0,0,47,66,-5.45,0.41,-5.77,-2.32,31.68,-8.18,0.00,0.00,0.00
I2C ERROR CODE : 2
0,0,47,66,-5.46,0.43,-5.76,-2.44,30.21,-5.62,0.00,0.00,0.00
I2C ERROR CODE : 2
0,0,47,66,-5.44,0.46,-5.75,-1.16,32.53,-6.41,0.00,0.00,0.00
I2C ERROR CODE : 2
0,0,47,66,-5.46,0.42,-5.76,-3.23,30.82,-6.84,0.00,0.00,0.00
I2C ERROR CODE : 2
0,0,47,66,-5.43,0.45,-5.76,-2.01,33.20,-6.65,0.00,0.00,0.00
I2C ERROR CODE : 2
0,0,47,66,-5.46,0.43,-5.79,-0.67,31.37,-6.65,0.00,0.00,0.00
I2C ERROR CODE : 2
0,0,47,66,-5.43,0.44,-5.78,-1.83,30.76,-5.00,0.00,0.00,0.00
I2C ERROR CODE : 2
0,0,47,66,-5.46,0.43,-5.78,-2.32,32.59,-5.13,0.00,0.00,0.00
I2C ERROR CODE : 2
0,0,47,66,-5.44,0.40,-5.79,-2.32,31.92,-5.49,0.00,0.00,0.00
I2C ERROR CODE : 2
0,0,47,66,-5.44,0.41,-5.73,-2.44,32.41,-7.14,0.00,0.00,0.00
I2C ERROR CODE : 2
0,0,47,66,-5.45,0.42,-5.73,-2.69,31.74,-6.53,0.00,0.00,0.00
I2C ERROR CODE : 2
0,0,47,66,-5.44,0.43,-5.78,-1.59,32.23,-4.52,0.00,0.00,0.00
I2C ERROR CODE : 2
0,0,47,66,-5.47,0.44,-5.77,-2.75,30.64,-4.64,0.00,0.00,0.00
I2C ERROR CODE : 2
0,0,48,67,-5.46,0.42,-5.78,-1.16,32.10,-6.59,0.00,0.00,0.00
I2C ERROR CODE : 2
0,0,47,67,-5.45,0.43,-5.74,-4.09,30.58,-4.70,0.00,0.00,0.00
I2C ERROR CODE : 2
0,0,47,66,-5.44,0.44,-5.74,-1.59,32.35,-6.77,0.00,0.00,0.00
I2C ERROR CODE : 2
0,0,47,66,-5.46,0.46,-5.73,-1.46,32.47,-8.61,0.00,0.00,0.00
I2C ERROR CODE : 2
0,0,47,66,-5.41,0.39,-5.76,-0.85,32.47,-7.63,0.00,0.00,0.00
I2C ERROR CODE : 2
0,0,47,66,-5.43,0.45,-5.71,-2.20,32.10,-5.07,0.00,0.00,0.00
I2C ERROR CODE : 2
0,0,47,66,-5.44,0.38,-5.74,-2.75,32.78,-5.37,0.00,0.00,0.00
I2C ERROR CODE : 2
0,0,47,66,-5.44,0.46,-5.74,-1.95,32.90,-6.53,0.00,0.00,0.00
I2C ERROR CODE : 2
0,0,47,66,-5.43,0.39,-5.76,0.79,33.39,-7.08,0.00,0.00,0.00
I2C ERROR CODE : 2
0,0,47,66,-5.46,0.41,-5.76,-0.18,32.71,-7.32,0.00,0.00,0.00
I2C ERROR CODE : 2
0,0,47,66,-5.43,0.45,-5.77,0.12,32.78,-5.62,0.00,0.00,0.00
I2C ERROR CODE : 2
0,0,47,66,-5.47,0.41,-5.73,-0.55,30.46,-6.04,0.00,0.00,0.00
I2C ERROR CODE : 2
0,0,47,66,-5.44,0.45,-5.77,-0.18,31.86,-3.66,0.00,0.00,0.00
I2C ERROR CODE : 2
0,0,47,66,-5.47,0.39,-5.71,-2.08,31.80,-4.64,0.00,0.00,0.00
I2C ERROR CODE : 2
0,0,47,67,-5.51,0.43,-5.83,-2.75,31.68,-4.64,0.00,0.00,0.00
I2C ERROR CODE : 2
0,0,47,66,-5.45,0.40,-5.76,-2.01,32.23,-6.47,0.00,0.00,0.00
I2C ERROR CODE : 2
0,0,47,66,-5.45,0.45,-5.74,-1.83,30.40,-8.42,0.00,0.00,0.00
I2C ERROR CODE : 2
0,0,47,66,-5.42,0.40,-5.70,-2.50,33.94,-5.00,0.00,0.00,0.00
I2C ERROR CODE : 2
0,0,47,66,-5.45,0.44,-5.75,-1.46,32.78,-6.10,0.00,0.00,0.00
I2C ERROR CODE : 2
0,0,47,66,-5.44,0.38,-5.76,-2.50,29.97,-6.53,0.00,0.00,0.00
I2C ERROR CODE : 2
0,0,47,66,-5.41,0.40,-5.70,-1.28,32.23,-6.90,0.00,0.00,0.00
I2C ERROR CODE : 2
0,0,47,66,-5.48,0.40,-5.79,-2.99,32.47,-5.80,0.00,0.00,0.00
I2C ERROR CODE : 2
0,0,47,66,-5.46,0.41,-5.74,-2.50,32.53,-4.58,0.00,0.00,0.00
I2C ERROR CODE : 2
0,0,47,66,-5.47,0.42,-5.73,-3.72,31.56,-6.04,0.00,0.00,0.00
I2C ERROR CODE : 2
0,0,47,66,-5.44,0.40,-5.77,-2.20,32.59,-4.52,0.00,0.00,0.00
I2C ERROR CODE : 2
0,0,47,66,-5.43,0.42,-5.76,-1.34,32.96,-5.98,0.00,0.00,0.00
I2C ERROR CODE : 2
0,0,47,66,-5.43,0.44,-5.80,-2.62,31.56,-6.77,0.00,0.00,0.00
I2C ERROR CODE : 2
0,0,47,66,-5.44,0.41,-5.76,-3.48,31.13,-4.70,0.00,0.00,0.00
I2C ERROR CODE : 2
0,0,46,66,-5.47,0.41,-5.76,-3.30,30.70,-3.17,0.00,0.00,0.00
I2C ERROR CODE : 2
0,0,47,66,-5.45,0.43,-5.74,-2.38,31.19,-4.39,0.00,0.00,0.00
I2C ERROR CODE : 2
0,0,47,66,-5.43,0.41,-5.75,-1.77,30.94,-5.25,0.00,0.00,0.00
I2C ERROR CODE : 2
0,0,47,66,-5.48,0.41,-5.74,0.61,32.35,-5.31,0.00,0.00,0.00
I2C ERROR CODE : 2
0,0,47,66,-5.44,0.44,-5.72,0.18,32.78,-6.71,0.00,0.00,0.00
I2C ERROR CODE : 2
0,0,47,67,-5.47,0.39,-5.74,-1.71,33.33,-7.39,0.00,0.00,0.00
I2C ERROR CODE : 2
0,0,47,66,-5.42,0.44,-5.76,-0.98,31.98,-7.32,0.00,0.00,0.00
I2C ERROR CODE : 2
0,0,47,66,-5.47,0.39,-5.77,-1.89,32.35,-4.88,0.00,0.00,0.00
I2C ERROR CODE : 2
0,0,47,66,-5.43,0.43,-5.77,-1.46,31.13,-3.42,0.00,0.00,0.00
I2C ERROR CODE : 2
0,0,47,66,-5.47,0.45,-5.76,-1.53,30.94,-5.37,0.00,0.00,0.00
I2C ERROR CODE : 2
0,0,47,66,-5.47,0.39,-5.77,-2.26,32.04,-5.49,0.00,0.00,0.00
I2C ERROR CODE : 2
0,0,47,66,-5.49,0.45,-5.73,-0.06,29.91,-7.87,0.00,0.00,0.00
I2C ERROR CODE : 2
0,0,47,66,-5.49,0.37,-5.79,-0.79,32.17,-5.49,0.00,0.00,0.00
I2C ERROR CODE : 2
0,0,47,67,-5.44,0.45,-5.76,-0.24,33.57,-4.64,0.00,0.00,0.00
I2C ERROR CODE : 2
0,0,47,66,-5.45,0.38,-5.74,-2.93,32.17,-5.98,0.00,0.00,0.00
I2C ERROR CODE : 2
0,0,47,66,-5.47,0.43,-5.76,-0.37,33.57,-3.05,0.00,0.00,0.00
I2C ERROR CODE : 2
0,0,47,66,-5.43,0.40,-5.78,-2.44,33.57,-5.55,0.00,0.00,0.00
I2C ERROR CODE : 2
0,0,47,66,-5.43,0.43,-5.71,-0.12,32.41,-5.31,0.00,0.00,0.00
I2C ERROR CODE : 2
0,0,47,66,-5.45,0.43,-5.72,0.24,34.73,-6.65,0.00,0.00,0.00
I2C ERROR CODE : 2
0,0,47,66,-5.44,0.45,-5.75,2.01,33.20,-5.19,0.00,0.00,0.00
I2C ERROR CODE : 2
0,0,46,66,-5.46,0.46,-5.74,-2.14,31.37,-6.90,0.00,0.00,0.00
I2C ERROR CODE : 2
0,0,47,66,-5.43,0.40,-5.76,-1.34,34.42,-5.68,0.00,0.00,0.00
I2C ERROR CODE : 2
0,0,47,66,-5.46,0.42,-5.77,0.12,34.12,-7.02,0.00,0.00,0.00
I2C ERROR CODE : 2
0,0,47,66,-5.43,0.40,-5.75,-1.10,31.31,-4.88,0.00,0.00,0.00
I2C ERROR CODE : 2
0,0,47,66,-5.47,0.43,-5.79,-1.59,31.62,-6.47,0.00,0.00,0.00
I2C ERROR CODE : 2
0,0,47,66,-5.44,0.39,-5.76,-2.38,32.35,-4.27,0.00,0.00,0.00
I2C ERROR CODE : 2
0,0,47,66,-5.48,0.42,-5.75,-1.04,31.74,-6.04,0.00,0.00,0.00
I2C ERROR CODE : 2
0,0,47,66,-5.45,0.45,-5.75,-0.85,32.10,-7.02,0.00,0.00,0.00
I2C ERROR CODE : 2
0,0,47,66,-5.45,0.39,-5.74,0.73,32.71,-5.43,0.00,0.00,0.00
I2C ERROR CODE : 2
0,0,47,66,-5.43,0.43,-5.76,-2.81,30.70,-7.39,0.00,0.00,0.00
I2C ERROR CODE : 2
0,0,47,66,-5.44,0.42,-5.77,-0.73,33.02,-5.37,0.00,0.00,0.00
I2C ERROR CODE : 2
0,0,47,66,-5.45,0.42,-5.75,-0.85,29.66,-6.29,0.00,0.00,0.00
I2C ERROR CODE : 2
0,0,47,66,-5.45,0.38,-5.77,-2.08,32.71,-7.81,0.00,0.00,0.00
I2C ERROR CODE : 2
0,0,47,66,-5.43,0.43,-5.72,-2.14,32.84,-6.04,0.00,0.00,0.00
I2C ERROR CODE : 2
0,0,47,66,-5.42,0.40,-5.70,-1.65,31.86,-6.04,0.00,0.00,0.00
I2C ERROR CODE : 2
0,0,47,66,-5.44,0.40,-5.73,-2.93,32.47,-5.74,0.00,0.00,0.00
I2C ERROR CODE : 2
0,0,47,66,-5.47,0.45,-5.70,-0.92,32.10,-5.13,0.00,0.00,0.00
I2C ERROR CODE : 2
0,0,47,66,-5.42,0.37,-5.77,-0.73,33.26,-5.55,0.00,0.00,0.00
I2C ERROR CODE : 2
0,0,47,66,-5.48,0.46,-5.73,-0.31,31.68,-4.46,0.00,0.00,0.00
I2C ERROR CODE : 2
0,0,47,66,-5.46,0.41,-5.81,-1.83,31.31,-5.98,0.00,0.00,0.00
I2C ERROR CODE : 2
0,0,47,66,-5.46,0.46,-5.74,-1.89,32.17,-5.37,0.00,0.00,0.00
I2C ERROR CODE : 2
0,0,47,66,-5.41,0.40,-5.73,0.06,31.37,-5.92,0.00,0.00,0.00
I2C ERROR CODE : 2
0,0,47,66,-5.45,0.42,-5.77,-0.49,34.00,-5.80,0.00,0.00,0.00
I2C ERROR CODE : 2
0,0,47,66,-5.37,0.40,-5.76,0.31,32.71,-6.23,0.00,0.00,0.00
I2C ERROR CODE : 2
0,0,47,66,-5.42,0.42,-5.74,-1.95,33.20,-4.58,0.00,0.00,0.00
I2C ERROR CODE : 2
0,0,47,66,-5.48,0.39,-5.76,-2.75,33.81,-4.46,0.00,0.00,0.00
I2C ERROR CODE : 2
0,0,47,66,-5.47,0.42,-5.75,1.53,30.82,-5.55,0.00,0.00,0.00
I2C ERROR CODE : 2
0,0,47,66,-5.45,0.40,-5.78,0.43,33.33,-5.00,0.00,0.00,0.00
I2C ERROR CODE : 2
0,0,47,66,-5.46,0.40,-5.78,-2.14,32.71,-5.07,0.00,0.00,0.00
I2C ERROR CODE : 2
0,0,47,66,-5.43,0.44,-5.77,-1.22,31.62,-5.74,0.00,0.00,0.00
I2C ERROR CODE : 2
0,0,47,66,-5.47,0.39,-5.77,-2.75,33.20,-5.07,0.00,0.00,0.00
I2C ERROR CODE : 2
0,0,47,66,-5.41,0.46,-5.77,-1.59,32.53,-5.25,0.00,0.00,0.00
I2C ERROR CODE : 2
0,0,47,66,-5.48,0.40,-5.67,-2.01,32.29,-6.47,0.00,0.00,0.00
I2C ERROR CODE : 2
0,0,47,66,-5.44,0.42,-5.74,-1.46,33.57,-7.02,0.00,0.00,0.00
I2C ERROR CODE : 2
0,0,47,66,-5.47,0.41,-5.77,-2.01,32.41,-6.41,0.00,0.00,0.00
I2C ERROR CODE : 2
0,0,47,66,-5.42,0.36,-5.74,-3.11,32.78,-6.90,0.00,0.00,0.00
I2C ERROR CODE : 2
0,0,47,66,-5.45,0.46,-5.76,-2.08,32.10,-4.15,0.00,0.00,0.00
I2C ERROR CODE : 2
0,0,47,66,-5.44,0.39,-5.79,-1.89,30.76,-6.59,0.00,0.00,0.00
I2C ERROR CODE : 2
0,0,47,66,-5.45,0.42,-5.73,-1.65,32.65,-6.04,0.00,0.00,0.00
I2C ERROR CODE : 2
0,0,47,66,-5.46,0.39,-5.75,-1.65,32.78,-4.46,0.00,0.00,0.00
I2C ERROR CODE : 2
0,0,47,66,-5.45,0.44,-5.77,-1.16,32.29,-5.43,0.00,0.00,0.00
I2C ERROR CODE : 2
0,0,47,66,-5.46,0.40,-5.78,-1.65,32.10,-6.90,0.00,0.00,0.00
I2C ERROR CODE : 2
0,0,47,66,-5.45,0.47,-5.76,-2.26,31.62,-4.88,0.00,0.00,0.00
I2C ERROR CODE : 2
0,0,47,66,-5.44,0.40,-5.75,-2.08,32.59,-4.39,0.00,0.00,0.00
I2C ERROR CODE : 2
0,0,47,66,-5.44,0.45,-5.79,-2.50,32.04,-5.31,0.00,0.00,0.00
I2C ERROR CODE : 2
0,0,47,66,-5.44,0.42,-5.74,-1.71,31.31,-6.90,0.00,0.00,0.00
I2C ERROR CODE : 2
